easting,northing,line_id,magnetic_nt,gravity_mgal,height_m
457350.0,8646150.0,L038,5.665069,-3.482647,1148.911
457450.0,8646150.0,L038,5.858595,-3.367448,1140.177
457550.0,8646150.0,L038,6.218114,-3.236015,1130.807
457650.0,8646150.0,L038,6.742171,-3.090323,1120.913
457750.0,8646150.0,L038,7.418599,-2.932356,1110.610
457850.0,8646150.0,L038,8.226441,-2.764077,1100.018
457950.0,8646150.0,L038,9.138123,-2.587410,1089.254
458050.0,8646150.0,L038,10.121676,-2.404219,1078.433
458150.0,8646150.0,L038,11.142862,-2.216285,1067.664
458250.0,8646150.0,L038,12.167082,-2.025299,1057.050
458350.0,8646150.0,L038,13.161013,-1.832841,1046.683
458450.0,8646150.0,L038,14.093974,-1.640375,1036.647
458550.0,8646150.0,L038,14.939012,-1.449236,1027.014
458650.0,8646150.0,L038,15.673743,-1.260630,1017.846
458750.0,8646150.0,L038,16.280962,-1.075623,1009.193
458850.0,8646150.0,L038,16.749056,-0.895147,1001.094
458950.0,8646150.0,L038,17.072215,-0.719998,993.579
459050.0,8646150.0,L038,17.250465,-0.550837,986.665
459150.0,8646150.0,L038,17.289521,-0.388198,980.364
459250.0,8646150.0,L038,17.200462,-0.232490,974.677
459350.0,8646150.0,L038,16.999243,-0.084008,969.600
459450.0,8646150.0,L038,16.706049,0.057060,965.120
459550.0,8646150.0,L038,16.344517,0.190626,961.224
450050.0,8645750.0,L042,-18.320516,-0.745089,1040.436
450150.0,8645750.0,L042,-18.541495,-0.645916,1043.496
450250.0,8645750.0,L042,-18.630742,-0.537011,1046.604
450350.0,8645750.0,L042,-18.540493,-0.417610,1049.766
450450.0,8645750.0,L042,-18.219328,-0.286980,1052.990
450550.0,8645750.0,L042,-17.611740,-0.144440,1056.279
450650.0,8645750.0,L042,-16.657715,0.010618,1059.634
450750.0,8645750.0,L042,-15.292481,0.178704,1063.056
450850.0,8645750.0,L042,-13.446640,0.360209,1066.540
450950.0,8645750.0,L042,-11.046922,0.555375,1070.081
451050.0,8645750.0,L042,-8.017825,0.764275,1073.669
451150.0,8645750.0,L042,-4.284383,0.986784,1077.292
451250.0,8645750.0,L042,0.223744,1.222558,1080.935
451350.0,8645750.0,L042,5.566760,1.471011,1084.579
451450.0,8645750.0,L042,11.787876,1.731300,1088.205
451550.0,8645750.0,L042,18.905336,2.002307,1091.790
451650.0,8645750.0,L042,26.903802,2.282632,1095.309
451750.0,8645750.0,L042,35.725764,2.570589,1098.736
451850.0,8645750.0,L042,45.263867,2.864208,1102.046
451950.0,8645750.0,L042,55.355143,3.161243,1105.211
452050.0,8645750.0,L042,65.778219,3.459188,1108.205
452150.0,8645750.0,L042,76.254436,3.755302,1111.002
452250.0,8645750.0,L042,86.453655,4.046637,1113.580
452350.0,8645750.0,L042,96.005114,4.330077,1115.918
452450.0,8645750.0,L042,104.513287,4.602382,1117.998
452550.0,8645750.0,L042,111.578118,4.860236,1119.807
452650.0,8645750.0,L042,116.818496,5.100302,1121.335
452750.0,8645750.0,L042,119.897305,5.319279,1122.578
452850.0,8645750.0,L042,120.546077,5.513964,1123.538
452950.0,8645750.0,L042,118.587056,5.681311,1124.223
453050.0,8645750.0,L042,113.950578,5.818493,1124.647
453150.0,8645750.0,L042,106.685942,5.922957,1124.829
453250.0,8645750.0,L042,96.964489,5.992483,1124.795
453350.0,8645750.0,L042,85.074257,6.025228,1124.580
453450.0,8645750.0,L042,71.406388,6.019771,1124.220
453550.0,8645750.0,L042,56.434229,5.975146,1123.759
453650.0,8645750.0,L042,40.686742,5.890871,1123.246
453750.0,8645750.0,L042,24.718382,5.766960,1122.732
453850.0,8645750.0,L042,9.077872,5.603933,1122.271
453950.0,8645750.0,L042,-5.721652,5.402811,1121.920
454050.0,8645750.0,L042,-19.228861,5.165105,1121.733
454150.0,8645750.0,L042,-31.075002,4.892792,1121.765
454250.0,8645750.0,L042,-40.987946,4.588284,1122.066
454350.0,8645750.0,L042,-48.798954,4.254390,1122.683
454450.0,8645750.0,L042,-54.442225,3.894270,1123.655
454550.0,8645750.0,L042,-57.947929,3.511386,1125.015
454650.0,8645750.0,L042,-59.429903,3.109443,1126.783
454750.0,8645750.0,L042,-59.069530,2.692333,1128.972
454850.0,8645750.0,L042,-57.097481,2.264074,1131.581
454950.0,8645750.0,L042,-53.775016,1.828752,1134.597
455050.0,8645750.0,L042,-49.376362,1.390458,1137.992
455150.0,8645750.0,L042,-44.173429,0.953234,1141.725
455250.0,8645750.0,L042,-38.423745,0.521014,1145.743
455350.0,8645750.0,L042,-32.362034,0.097578,1149.978
455450.0,8645750.0,L042,-26.195455,-0.313497,1154.352
455550.0,8645750.0,L042,-20.102080,-0.708878,1158.773
455650.0,8645750.0,L042,-14.231841,-1.085509,1163.145
455750.0,8645750.0,L042,-8.709007,-1.440645,1167.362
455850.0,8645750.0,L042,-3.635147,-1.771873,1171.314
455950.0,8645750.0,L042,0.908327,-2.077130,1174.892
456050.0,8645750.0,L042,4.858680,-2.354712,1177.986
456150.0,8645750.0,L042,8.171728,-2.603284,1180.491
456250.0,8645750.0,L042,10.822901,-2.821876,1182.310
456350.0,8645750.0,L042,12.809025,-3.009882,1183.354
456450.0,8645750.0,L042,14.150016,-3.167043,1183.548
456550.0,8645750.0,L042,14.889700,-3.293437,1182.831
456650.0,8645750.0,L042,15.095013,-3.389459,1181.157
456750.0,8645750.0,L042,14.853182,-3.455797,1178.499
456850.0,8645750.0,L042,14.266854,-3.493409,1174.848
456950.0,8645750.0,L042,13.447540,-3.503494,1170.212
457050.0,8645750.0,L042,12.508104,-3.487462,1164.619
457150.0,8645750.0,L042,11.555158,-3.446904,1158.112
457250.0,8645750.0,L042,10.682292,-3.383562,1150.753
457350.0,8645750.0,L042,9.964855,-3.299297,1142.617
457450.0,8645750.0,L042,9.456777,-3.196057,1133.789
457550.0,8645750.0,L042,9.189544,-3.075849,1124.367
457650.0,8645750.0,L042,9.173175,-2.940707,1114.454
457750.0,8645750.0,L042,9.398783,-2.792672,1104.162
457850.0,8645750.0,L042,9.842187,-2.633757,1093.599
457950.0,8645750.0,L042,10.468010,-2.465932,1082.878
458050.0,8645750.0,L042,11.233792,-2.291103,1072.107
458150.0,8645750.0,L042,12.093724,-2.111086,1061.390
458250.0,8645750.0,L042,13.001811,-1.927603,1050.824
458350.0,8645750.0,L042,13.914358,-1.742260,1040.500
458450.0,8645750.0,L042,14.791799,-1.556540,1030.498
458550.0,8645750.0,L042,15.599954,-1.371799,1020.889
458650.0,8645750.0,L042,16.310815,-1.189253,1011.733
458750.0,8645750.0,L042,16.902985,-1.009982,1003.082
458850.0,8645750.0,L042,17.361831,-0.834928,994.976
458950.0,8645750.0,L042,17.679452,-0.664892,987.446
459050.0,8645750.0,L042,17.854468,-0.500544,980.512
459150.0,8645750.0,L042,17.891684,-0.342424,974.188
459250.0,8645750.0,L042,17.801603,-0.190949,968.479
459350.0,8645750.0,L042,17.599830,-0.046418,963.384
459450.0,8645750.0,L042,17.306345,0.090972,958.895
459550.0,8645750.0,L042,16.944662,0.221127,955.000
450050.0,8645350.0,L046,-17.744984,-0.738463,1051.248
450150.0,8645350.0,L046,-17.978631,-0.638144,1055.089
450250.0,8645350.0,L046,-18.086344,-0.527932,1059.015
450350.0,8645350.0,L046,-18.022622,-0.407046,1063.036
450450.0,8645350.0,L046,-17.739008,-0.274738,1067.155
450550.0,8645350.0,L046,-17.183798,-0.130309,1071.376
450650.0,8645350.0,L046,-16.301760,0.026864,1075.700
450750.0,8645350.0,L046,-15.034004,0.197310,1080.122
450850.0,8645350.0,L046,-13.318203,0.381436,1084.637
450950.0,8645350.0,L046,-11.089384,0.579502,1089.233
451050.0,8645350.0,L046,-8.281522,0.791598,1093.898
451150.0,8645350.0,L046,-4.830167,1.017615,1098.612
451250.0,8645350.0,L046,-0.676276,1.257226,1103.356
451350.0,8645350.0,L046,4.228683,1.509863,1108.104
451450.0,8645350.0,L046,9.916409,1.774697,1112.828
451550.0,8645350.0,L046,16.394462,2.050629,1117.497
451650.0,8645350.0,L046,23.638428,2.336276,1122.080
451750.0,8645350.0,L046,31.584169,2.629970,1126.542
451850.0,8645350.0,L046,40.121010,2.929763,1130.846
451950.0,8645350.0,L046,49.086769,3.233428,1134.958
452050.0,8645350.0,L046,58.265620,3.538486,1138.842
452150.0,8645350.0,L046,67.389679,3.842223,1142.463
452250.0,8645350.0,L046,76.144974,4.141721,1145.791
452350.0,8645350.0,L046,84.182163,4.433900,1148.795
452450.0,8645350.0,L046,91.131893,4.715558,1151.451
452550.0,8645350.0,L046,96.624202,4.983421,1153.738
452650.0,8645350.0,L046,100.310851,5.234199,1155.641
452750.0,8645350.0,L046,101.889019,5.464639,1157.148
452850.0,8645350.0,L046,101.124460,5.671589,1158.259
452950.0,8645350.0,L046,97.872058,5.852055,1158.975
453050.0,8645350.0,L046,92.091785,6.003258,1159.308
453150.0,8645350.0,L046,83.858362,6.122692,1159.275
453250.0,8645350.0,L046,73.363386,6.208174,1158.903
453350.0,8645350.0,L046,60.909394,6.257890,1158.222
453450.0,8645350.0,L046,46.896011,6.270434,1157.273
453550.0,8645350.0,L046,31.799139,6.244840,1156.100
453650.0,8645350.0,L046,16.144747,6.180601,1154.753
453750.0,8645350.0,L046,0.479375,6.077689,1153.288
453850.0,8645350.0,L046,-14.660309,5.936554,1151.763
453950.0,8645350.0,L046,-28.776466,5.758120,1150.236
454050.0,8645350.0,L046,-41.435368,5.543772,1148.770
454150.0,8645350.0,L046,-52.287201,5.295333,1147.425
454250.0,8645350.0,L046,-61.079162,5.015035,1146.256
454350.0,8645350.0,L046,-67.661269,4.705483,1145.318
454450.0,8645350.0,L046,-71.984966,4.369610,1144.657
454550.0,8645350.0,L046,-74.095245,4.010634,1144.314
454650.0,8645350.0,L046,-74.117479,3.632009,1144.319
454750.0,8645350.0,L046,-72.240590,3.237369,1144.694
454850.0,8645350.0,L046,-68.698332,2.830477,1145.447
454950.0,8645350.0,L046,-63.750540,2.415172,1146.576
455050.0,8645350.0,L046,-57.666039,1.995316,1148.065
455150.0,8645350.0,L046,-50.708601,1.574742,1149.884
455250.0,8645350.0,L046,-43.126909,1.157206,1151.992
455350.0,8645350.0,L046,-35.148917,0.746338,1154.335
455450.0,8645350.0,L046,-26.980404,0.345604,1156.845
455550.0,8645350.0,L046,-18.806933,-0.041739,1159.447
455650.0,8645350.0,L046,-10.797917,-0.412676,1162.055
455750.0,8645350.0,L046,-3.111235,-0.764464,1164.578
455850.0,8645350.0,L046,4.103236,-1.094657,1166.917
455950.0,8645350.0,L046,10.702540,-1.401130,1168.976
456050.0,8645350.0,L046,16.552813,-1.682094,1170.655
456150.0,8645350.0,L046,21.534829,-1.936102,1171.860
456250.0,8645350.0,L046,25.552181,-2.162059,1172.502
456350.0,8645350.0,L046,28.540701,-2.359220,1172.500
456450.0,8645350.0,L046,30.477256,-2.527183,1171.783
456550.0,8645350.0,L046,31.386010,-2.665878,1170.295
456650.0,8645350.0,L046,31.340527,-2.775552,1167.991
456750.0,8645350.0,L046,30.460844,-2.856753,1164.843
456850.0,8645350.0,L046,28.905435,-2.910300,1160.841
456950.0,8645350.0,L046,26.858970,-2.937262,1155.987
457050.0,8645350.0,L046,24.517428,-2.938927,1150.304
457150.0,8645350.0,L046,22.072552,-2.916770,1143.828
457250.0,8645350.0,L046,19.697659,-2.872426,1136.609
457350.0,8645350.0,L046,17.536442,-2.807654,1128.712
457450.0,8645350.0,L046,15.695829,-2.724304,1120.212
457550.0,8645350.0,L046,14.243242,-2.624291,1111.193
457650.0,8645350.0,L046,13.207913,-2.509561,1101.747
457750.0,8645350.0,L046,12.585435,-2.382066,1091.971
457850.0,8645350.0,L046,12.344421,-2.243736,1081.961
457950.0,8645350.0,L046,12.434100,-2.096456,1071.819
458050.0,8645350.0,L046,12.791845,-1.942049,1061.640
458150.0,8645350.0,L046,13.349867,-1.782252,1051.518
458250.0,8645350.0,L046,14.040656,-1.618706,1041.542
458350.0,8645350.0,L046,14.800992,-1.452943,1031.792
458450.0,8645350.0,L046,15.574631,-1.286372,1022.343
458550.0,8645350.0,L046,16.313843,-1.120281,1013.260
458650.0,8645350.0,L046,16.980098,-0.955823,1004.600
458750.0,8645350.0,L046,17.544144,-0.794021,996.410
458850.0,8645350.0,L046,17.985711,-0.635764,988.729
458950.0,8645350.0,L046,18.292981,-0.481811,981.588
459050.0,8645350.0,L046,18.461954,-0.332796,975.008
459150.0,8645350.0,L046,18.495729,-0.189230,969.004
459250.0,8645350.0,L046,18.403737,-0.051509,963.583
459350.0,8645350.0,L046,18.200930,0.080078,958.746
459450.0,8645350.0,L046,17.906898,0.205341,954.491
459550.0,8645350.0,L046,17.544934,0.324183,950.807
450050.0,8644950.0,L050,-17.187818,-0.779789,1056.913
450150.0,8644950.0,L050,-17.443513,-0.686378,1061.404
450250.0,8644950.0,L050,-17.583271,-0.583974,1066.025
450350.0,8644950.0,L050,-17.565430,-0.471865,1070.783
450450.0,8644950.0,L050,-17.346523,-0.349368,1075.683
450550.0,8644950.0,L050,-16.881196,-0.215843,1080.725
450650.0,8644950.0,L050,-16.122111,-0.070718,1085.907
450750.0,8644950.0,L050,-15.019975,0.086495,1091.222
450850.0,8644950.0,L050,-13.523820,0.256174,1096.661
450950.0,8644950.0,L050,-11.581756,0.438567,1102.208
451050.0,8644950.0,L050,-9.142358,0.633769,1107.844
451150.0,8644950.0,L050,-6.156900,0.841699,1113.547
451250.0,8644950.0,L050,-2.582562,1.062081,1119.288
451350.0,8644950.0,L050,1.613332,1.294421,1125.037
451450.0,8644950.0,L050,6.448086,1.538000,1130.758
451550.0,8644950.0,L050,11.917648,1.791853,1136.413
451650.0,8644950.0,L050,17.990209,2.054767,1141.962
451750.0,8644950.0,L050,24.599962,2.325279,1147.363
451850.0,8644950.0,L050,31.641694,2.601675,1152.571
451950.0,8644950.0,L050,38.967008,2.882003,1157.543
452050.0,8644950.0,L050,46.382992,3.164090,1162.236
452150.0,8644950.0,L050,53.654075,3.445558,1166.606
452250.0,8644950.0,L050,60.507631,3.723859,1170.615
452350.0,8644950.0,L050,66.643598,3.996307,1174.225
452450.0,8644950.0,L050,71.748009,4.260115,1177.406
452550.0,8644950.0,L050,75.509900,4.512443,1180.128
452650.0,8644950.0,L050,77.640611,4.750440,1182.371
452750.0,8644950.0,L050,77.894132,4.971299,1184.119
452850.0,8644950.0,L050,76.086835,5.172305,1185.364
452950.0,8644950.0,L050,72.114832,5.350883,1186.107
453050.0,8644950.0,L050,65.967227,5.504649,1186.353
453150.0,8644950.0,L050,57.733825,5.631452,1186.120
453250.0,8644950.0,L050,47.606240,5.729415,1185.428
453350.0,8644950.0,L050,35.871953,5.796972,1184.311
453450.0,8644950.0,L050,22.901513,5.832893,1182.806
453550.0,8644950.0,L050,9.129692,5.836305,1180.958
453650.0,8644950.0,L050,-4.967978,5.806709,1178.819
453750.0,8644950.0,L050,-18.901449,5.743985,1176.444
453850.0,8644950.0,L050,-32.193076,5.648391,1173.895
453950.0,8644950.0,L050,-44.403081,5.520555,1171.233
454050.0,8644950.0,L050,-55.151585,5.361464,1168.523
454150.0,8644950.0,L050,-64.135614,5.172445,1165.830
454250.0,8644950.0,L050,-71.139951,4.955141,1163.214
454350.0,8644950.0,L050,-76.041322,4.711486,1160.735
454450.0,8644950.0,L050,-78.806001,4.443676,1158.446
454550.0,8644950.0,L050,-79.481507,4.154139,1156.395
454650.0,8644950.0,L050,-78.183586,3.845504,1154.621
454750.0,8644950.0,L050,-75.080047,3.520567,1153.154
454850.0,8644950.0,L050,-70.373304,3.182260,1152.012
454950.0,8644950.0,L050,-64.283512,2.833617,1151.205
455050.0,8644950.0,L050,-57.034121,2.477740,1150.729
455150.0,8644950.0,L050,-48.841306,2.117769,1150.568
455250.0,8644950.0,L050,-39.908252,1.756844,1150.693
455350.0,8644950.0,L050,-30.424563,1.398074,1151.065
455450.0,8644950.0,L050,-20.570277,1.044499,1151.633
455550.0,8644950.0,L050,-10.523148,0.699063,1152.337
455650.0,8644950.0,L050,-0.467203,0.364570,1153.107
455750.0,8644950.0,L050,9.399848,0.043660,1153.868
455850.0,8644950.0,L050,18.862748,-0.261227,1154.539
455950.0,8644950.0,L050,27.690328,-0.547884,1155.036
456050.0,8644950.0,L050,35.643627,-0.814355,1155.275
456150.0,8644950.0,L050,42.490291,-1.058966,1155.176
456250.0,8644950.0,L050,48.023649,-1.280337,1154.660
456350.0,8644950.0,L050,52.083732,-1.477402,1153.657
456450.0,8644950.0,L050,54.576792,-1.649409,1152.104
456550.0,8644950.0,L050,55.489803,-1.795926,1149.949
456650.0,8644950.0,L050,54.897104,-1.916834,1147.152
456750.0,8644950.0,L050,52.957549,-2.012320,1143.685
456850.0,8644950.0,L050,49.902142,-2.082855,1139.534
456950.0,8644950.0,L050,46.013727,-2.129177,1134.700
457050.0,8644950.0,L050,41.601596,-2.152263,1129.196
457150.0,8644950.0,L050,36.974558,-2.153302,1123.049
457250.0,8644950.0,L050,32.416079,-2.133661,1116.301
457350.0,8644950.0,L050,28.164453,-2.094854,1109.001
457450.0,8644950.0,L050,24.399910,-2.038509,1101.210
457550.0,8644950.0,L050,21.239310,-1.966332,1092.999
457650.0,8644950.0,L050,18.737867,-1.880077,1084.442
457750.0,8644950.0,L050,16.896456,-1.781516,1075.618
457850.0,8644950.0,L050,15.672548,-1.672411,1066.612
457950.0,8644950.0,L050,14.992749,-1.554489,1057.504
458050.0,8644950.0,L050,14.765157,-1.429420,1048.378
458150.0,8644950.0,L050,14.890246,-1.298798,1039.312
458250.0,8644950.0,L050,15.269521,-1.164128,1030.382
458350.0,8644950.0,L050,15.811700,-1.026810,1021.657
458450.0,8644950.0,L050,16.436587,-0.888136,1013.201
458550.0,8644950.0,L050,17.077015,-0.749275,1005.071
458650.0,8644950.0,L050,17.679360,-0.611280,997.316
458750.0,8644950.0,L050,18.203116,-0.475079,989.979
458850.0,8644950.0,L050,18.619926,-0.341477,983.094
458950.0,8644950.0,L050,18.912369,-0.211163,976.689
459050.0,8644950.0,L050,19.072683,-0.084711,970.785
459150.0,8644950.0,L050,19.101527,0.037417,965.395
459250.0,8644950.0,L050,19.006797,0.154858,960.529
459350.0,8644950.0,L050,18.802508,0.267346,956.190
459450.0,8644950.0,L050,18.507692,0.374703,952.375
459550.0,8644950.0,L050,18.145324,0.476828,949.080
450050.0,8644550.0,L054,-16.638644,-0.856315,1056.298
450150.0,8644550.0,L054,-16.920425,-0.775730,1061.184
450250.0,8644550.0,L054,-17.098043,-0.687833,1066.243
450350.0,8644550.0,L054,-17.134323,-0.592043,1071.479
450450.0,8644550.0,L054,-16.991604,-0.487803,1076.895
450550.0,8644550.0,L054,-16.631887,-0.374588,1082.489
450650.0,8644550.0,L054,-16.016937,-0.251928,1088.257
450750.0,8644550.0,L054,-15.108440,-0.119420,1094.188
450850.0,8644550.0,L054,-13.868329,0.023252,1100.269
450950.0,8644550.0,L054,-12.259409,0.176301,1106.480
451050.0,8644550.0,L054,-10.246443,0.339818,1112.800
451150.0,8644550.0,L054,-7.797825,0.513756,1119.199
451250.0,8644550.0,L054,-4.887956,0.697914,1125.645
451350.0,8644550.0,L054,-1.500365,0.891922,1132.102
451450.0,8644550.0,L054,2.368472,1.095229,1138.530
451550.0,8644550.0,L054,6.704766,1.307099,1144.884
451650.0,8644550.0,L054,11.472794,1.526600,1151.119
451750.0,8644550.0,L054,16.610439,1.752610,1157.185
451850.0,8644550.0,L054,22.025409,1.983818,1163.035
451950.0,8644550.0,L054,27.592754,2.218734,1168.617
452050.0,8644550.0,L054,33.154286,2.455702,1173.882
452150.0,8644550.0,L054,38.520465,2.692921,1178.783
452250.0,8644550.0,L054,43.475168,2.928471,1183.274
452350.0,8644550.0,L054,47.783537,3.160335,1187.314
452450.0,8644550.0,L054,51.202786,3.386435,1190.865
452550.0,8644550.0,L054,53.495561,3.604665,1193.894
452650.0,8644550.0,L054,54.445057,3.812928,1196.376
452750.0,8644550.0,L054,53.870825,4.009170,1198.291
452850.0,8644550.0,L054,51.643990,4.191416,1199.628
452950.0,8644550.0,L054,47.700489,4.357804,1200.381
453050.0,8644550.0,L054,42.051001,4.506618,1200.556
453150.0,8644550.0,L054,34.786427,4.636307,1200.164
453250.0,8644550.0,L054,26.078141,4.745516,1199.226
453350.0,8644550.0,L054,16.172672,4.833093,1197.771
453450.0,8644550.0,L054,5.380971,4.898108,1195.836
453550.0,8644550.0,L054,-5.937040,4.939852,1193.463
453650.0,8644550.0,L054,-17.391503,4.957839,1190.703
453750.0,8644550.0,L054,-28.583752,4.951802,1187.613
453850.0,8644550.0,L054,-39.127853,4.921687,1184.250
453950.0,8644550.0,L054,-48.670805,4.867640,1180.679
454050.0,8644550.0,L054,-56.909825,4.789994,1176.965
454150.0,8644550.0,L054,-63.605384,4.689266,1173.172
454250.0,8644550.0,L054,-68.589097,4.566138,1169.366
454350.0,8644550.0,L054,-71.766013,4.421454,1165.608
454450.0,8644550.0,L054,-73.111412,4.256211,1161.956
454550.0,8644550.0,L054,-72.662706,4.071560,1158.461
454650.0,8644550.0,L054,-70.507534,3.868798,1155.170
454750.0,8644550.0,L054,-66.769517,3.649378,1152.118
454850.0,8644550.0,L054,-61.593459,3.414900,1149.336
454950.0,8644550.0,L054,-55.131859,3.167121,1146.839
455050.0,8644550.0,L054,-47.534541,2.907945,1144.637
455150.0,8644550.0,L054,-38.942902,2.639426,1142.725
455250.0,8644550.0,L054,-29.489688,2.363756,1141.090
455350.0,8644550.0,L054,-19.304400,2.083249,1139.707
455450.0,8644550.0,L054,-8.523468,1.800321,1138.540
455550.0,8644550.0,L054,2.696690,1.517467,1137.546
455650.0,8644550.0,L054,14.166458,1.237221,1136.674
455750.0,8644550.0,L054,25.652887,0.962122,1135.863
455850.0,8644550.0,L054,36.875836,0.694670,1135.052
455950.0,8644550.0,L054,47.512854,0.437280,1134.173
456050.0,8644550.0,L054,57.213969,0.192238,1133.159
456150.0,8644550.0,L054,65.625778,-0.038349,1131.944
456250.0,8644550.0,L054,72.422304,-0.252589,1130.462
456350.0,8644550.0,L054,77.338490,-0.448844,1128.655
456450.0,8644550.0,L054,80.201205,-0.625761,1126.469
456550.0,8644550.0,L054,80.952631,-0.782294,1123.860
456650.0,8644550.0,L054,79.661833,-0.917715,1120.791
456750.0,8644550.0,L054,76.522187,-1.031623,1117.236
456850.0,8644550.0,L054,71.834650,-1.123932,1113.181
456950.0,8644550.0,L054,65.979168,-1.194866,1108.621
457050.0,8644550.0,L054,59.378423,-1.244933,1103.564
457150.0,8644550.0,L054,52.459104,-1.274899,1098.027
457250.0,8644550.0,L054,45.615970,-1.285756,1092.040
457350.0,8644550.0,L054,39.183026,-1.278688,1085.640
457450.0,8644550.0,L054,33.414617,-1.255031,1078.873
457550.0,8644550.0,L054,28.477407,-1.216237,1071.791
457650.0,8644550.0,L054,24.452453,-1.163837,1064.453
457750.0,8644550.0,L054,21.345304,-1.099402,1056.921
457850.0,8644550.0,L054,19.101320,-1.024517,1049.258
457950.0,8644550.0,L054,17.623268,-0.940744,1041.531
458050.0,8644550.0,L054,16.788646,-0.849606,1033.804
458150.0,8644550.0,L054,16.464869,-0.752557,1026.140
458250.0,8644550.0,L054,16.521227,-0.650970,1018.599
458350.0,8644550.0,L054,16.837297,-0.546125,1011.236
458450.0,8644550.0,L054,17.308029,-0.439195,1004.104
458550.0,8644550.0,L054,17.846091,-0.331244,997.248
458650.0,8644550.0,L054,18.382214,-0.223223,990.708
458750.0,8644550.0,L054,18.864222,-0.115970,984.520
458850.0,8644550.0,L054,19.255382,-0.010209,978.713
458950.0,8644550.0,L054,19.532460,0.093440,973.309
459050.0,8644550.0,L054,19.683802,0.194463,968.326
459150.0,8644550.0,L054,19.707536,0.292443,963.778
459250.0,8644550.0,L054,19.609970,0.387051,959.672
459350.0,8644550.0,L054,19.404143,0.478043,956.012
459450.0,8644550.0,L054,19.108516,0.565250,952.797
459550.0,8644550.0,L054,18.745729,0.648569,950.024
450050.0,8644150.0,L058,-16.087396,-0.946809,1049.163
450150.0,8644150.0,L058,-16.394149,-0.881403,1054.125
450250.0,8644150.0,L058,-16.607973,-0.810678,1059.292
450350.0,8644150.0,L058,-16.695947,-0.734210,1064.669
450450.0,8644150.0,L058,-16.625906,-0.651589,1070.255
450550.0,8644150.0,L058,-16.366783,-0.562433,1076.047
450650.0,8644150.0,L058,-15.888887,-0.466393,1082.036
450750.0,8644150.0,L058,-15.164165,-0.363169,1088.210
450850.0,8644150.0,L058,-14.166522,-0.252522,1094.552
450950.0,8644150.0,L058,-12.872299,-0.134284,1101.040
451050.0,8644150.0,L058,-11.261006,-0.008371,1107.648
451150.0,8644150.0,L058,-9.316406,0.125203,1114.345
451250.0,8644150.0,L058,-7.028034,0.266322,1121.095
451350.0,8644150.0,L058,-4.393169,0.414753,1127.860
451450.0,8644150.0,L058,-1.419255,0.570142,1134.595
451550.0,8644150.0,L058,1.873353,0.732013,1141.254
451650.0,8644150.0,L058,5.448500,0.899761,1147.787
451750.0,8644150.0,L058,9.251489,1.072659,1154.145
451850.0,8644150.0,L058,13.206833,1.249863,1160.273
451950.0,8644150.0,L058,17.216926,1.430419,1166.121
452050.0,8644150.0,L058,21.162048,1.613278,1171.636
452150.0,8644150.0,L058,24.902074,1.797309,1176.767
452250.0,8644150.0,L058,28.280181,1.981322,1181.468
452350.0,8644150.0,L058,31.128655,2.164085,1185.693
452450.0,8644150.0,L058,33.276734,2.344350,1189.403
452550.0,8644150.0,L058,34.560143,2.520872,1192.564
452650.0,8644150.0,L058,34.831790,2.692432,1195.145
452750.0,8644150.0,L058,33.972853,2.857860,1197.127
452850.0,8644150.0,L058,31.903343,3.016052,1198.493
452950.0,8644150.0,L058,28.591178,3.165980,1199.237
453050.0,8644150.0,L058,24.058828,3.306710,1199.361
453150.0,8644150.0,L058,18.386746,3.437398,1198.873
453250.0,8644150.0,L058,11.713026,3.557295,1197.792
453350.0,8644150.0,L058,4.229094,3.665740,1196.143
453450.0,8644150.0,L058,-3.828455,3.762149,1193.959
453550.0,8644150.0,L058,-12.189354,3.846001,1191.281
453650.0,8644150.0,L058,-20.563647,3.916821,1188.156
453750.0,8644150.0,L058,-28.657083,3.974166,1184.635
453850.0,8644150.0,L058,-36.186676,4.017605,1180.777
453950.0,8644150.0,L058,-42.895152,4.046707,1176.641
454050.0,8644150.0,L058,-48.563107,4.061033,1172.291
454150.0,8644150.0,L058,-53.017891,4.060134,1167.789
454250.0,8644150.0,L058,-56.138535,4.043553,1163.200
454350.0,8644150.0,L058,-57.856397,4.010844,1158.585
454450.0,8644150.0,L058,-58.151601,3.961589,1154.002
454550.0,8644150.0,L058,-57.045791,3.895430,1149.506
454650.0,8644150.0,L058,-54.592114,3.812102,1145.144
454750.0,8644150.0,L058,-50.863717,3.711479,1140.959
454850.0,8644150.0,L058,-45.942338,3.593607,1136.985
454950.0,8644150.0,L058,-39.908720,3.458755,1133.247
455050.0,8644150.0,L058,-32.836506,3.307444,1129.762
455150.0,8644150.0,L058,-24.791020,3.140482,1126.536
455250.0,8644150.0,L058,-15.833721,2.958982,1123.569
455350.0,8644150.0,L058,-6.032294,2.764371,1120.848
455450.0,8644150.0,L058,4.524730,2.558384,1118.354
455550.0,8644150.0,L058,15.711025,2.343048,1116.059
455650.0,8644150.0,L058,27.346346,2.120643,1113.926
455750.0,8644150.0,L058,39.184916,1.893661,1111.914
455850.0,8644150.0,L058,50.911923,1.664743,1109.978
455950.0,8644150.0,L058,62.150893,1.436620,1108.067
456050.0,8644150.0,L058,72.483117,1.212035,1106.130
456150.0,8644150.0,L058,81.478245,0.993676,1104.116
456250.0,8644150.0,L058,88.732911,0.784100,1101.974
